,LearningRate,WeightDecay,Activation,TrivialAugment,Op1,Op2,Op3,Op4,Op5,Op6,valid-loss,latency
0,0.39927818788913544,0.0006267667393483865,Mish,off,0.0,3.0,2.0,0.0,0.0,1.0,11.815841674804688,1.821340560913086
1,0.25122981326007837,0.00027605770757278353,ReLU,on,0.0,2.0,0.0,2.0,1.0,0.0,10.074256896972656,0.8259608149528503
2,0.8697281469535395,1.751428023939638e-05,Mish,off,1.0,1.0,2.0,1.0,1.0,1.0,13.344352722167969,1.3077081441879272
3,0.9802955382651816,0.00025462987245106135,Hardswish,on,2.0,3.0,2.0,3.0,2.0,2.0,9.285758972167969,1.5914500951766968
4,0.9948501582472177,0.000506064710806651,Hardswish,off,2.0,1.0,0.0,1.0,3.0,0.0,12.107307434082031,0.8290589451789856
5,0.27643366776093864,0.0006221213320765561,Hardswish,on,3.0,2.0,2.0,0.0,2.0,3.0,9.650955200195312,1.291175365447998
6,0.42999366960929103,0.0005321828777819842,Mish,off,2.0,0.0,0.0,0.0,2.0,0.0,12.789909362792969,2.094434976577759
7,0.1890098884545938,0.00038586769124726393,Hardswish,off,0.0,0.0,3.0,3.0,0.0,3.0,12.752052307128906,0.6964436769485474
8,0.12404912937808235,0.0001468328022716535,Mish,off,2.0,1.0,1.0,2.0,3.0,1.0,13.264007568359375,2.382490396499634
9,0.5384147539103555,0.0006876072844561531,ReLU,on,3.0,0.0,2.0,3.0,3.0,1.0,12.163261413574219,1.0056926012039185
10,0.03937302421771955,0.0007208875059228522,Mish,on,3.0,3.0,3.0,1.0,3.0,1.0,11.299591064453125,2.563828229904175
11,0.32763056468651613,0.00025997168350566977,ReLU,off,0.0,2.0,1.0,1.0,3.0,3.0,10.862724304199219,0.8818023204803467
12,0.21865339870345363,0.00034881521907951434,ReLU,on,3.0,1.0,2.0,3.0,2.0,2.0,9.394248962402344,1.3136699199676514
13,0.48394264492255873,0.00019270491484813356,ReLU,off,3.0,3.0,2.0,3.0,0.0,1.0,10.994438171386719,0.9737412929534912
14,0.8408631742686435,0.0005614614767827055,Hardswish,on,3.0,2.0,3.0,0.0,1.0,2.0,10.411521911621094,1.1352200508117676
15,0.3032168871418627,0.0005862914928078489,Mish,off,3.0,2.0,2.0,0.0,2.0,0.0,10.801170349121094,3.268218517303467
16,0.8461533594685076,0.00030155282358616505,ReLU,on,1.0,3.0,0.0,3.0,0.0,1.0,14.567756652832031,0.7098297476768494
17,0.659833267379762,0.00015862466410038626,ReLU,on,3.0,2.0,2.0,1.0,2.0,1.0,10.212226867675781,1.1820244789123535
18,0.48743917476975557,0.00037981476498699835,Hardswish,on,3.0,2.0,2.0,1.0,1.0,3.0,10.152267456054688,1.1441017389297485
